Fiscal_Year_Released,Recidivism_Reporting_Year,Age_At_Release,Days_To_Return,Release_Type,Race_Ethnicity,Sex,Offense_Classification,Offense_Type,Offense_Subtype,Return_To_Prison,Recidivism_Type,New_Offense_Classification,New_Offense_Type,New_Offense_Subtype
2010,2013,4,0,2,7,2,6,3,9,1,2,0,0,0
2010,2013,4,0,2,7,2,6,3,9,1,2,0,0,0
2010,2013,4,0,4,10,2,6,1,7,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,4,988,4,7,2,5,1,25,2,3,0,0,0
2010,2013,1,881,2,7,2,6,3,26,2,1,3,4,24
2010,2013,2,830,2,10,2,5,1,25,2,1,3,4,24
2010,2013,5,700,4,10,2,7,1,25,2,1,6,1,7
2010,2013,4,0,4,10,2,7,5,19,1,2,0,0,0
2010,2013,1,228,4,7,2,6,3,6,2,1,5,3,6
2010,2013,3,173,4,7,2,6,3,9,2,3,0,0,0
2010,2013,2,0,4,7,2,3,4,20,1,2,0,0,0
2010,2013,1,0,2,9,2,3,3,23,1,2,0,0,0
2010,2013,1,0,2,9,2,3,3,23,1,2,0,0,0
2010,2013,2,0,4,10,2,6,3,26,1,2,0,0,0
2010,2013,2,0,4,10,2,6,3,26,1,2,0,0,0
2010,2013,2,620,2,10,2,3,5,19,2,1,6,4,14
2010,2013,3,825,4,9,2,7,1,25,2,3,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,7,2,5,1,25,1,2,0,0,0
2010,2013,3,677,4,10,2,6,3,23,2,1,5,1,25
2010,2013,2,0,4,7,2,5,3,23,1,2,0,0,0
2010,2013,2,0,4,7,2,5,3,23,1,2,0,0,0
2010,2013,2,1040,2,7,2,5,1,25,2,1,5,3,6
2010,2013,1,259,2,10,1,3,5,1,2,1,15,4,14
2010,2013,3,795,4,10,2,3,5,1,2,1,3,5,1
2010,2013,4,0,4,9,2,3,4,3,1,2,0,0,0
2010,2013,3,70,4,10,2,6,3,9,2,3,0,0,0
2010,2013,2,0,4,10,2,5,3,6,1,2,0,0,0
2010,2013,1,0,2,9,2,5,5,1,1,2,0,0,0
2010,2013,1,0,2,9,2,5,5,1,1,2,0,0,0
2010,2013,2,251,4,10,2,5,1,25,2,3,0,0,0
2010,2013,2,0,4,9,2,7,1,25,1,2,0,0,0
2010,2013,2,0,4,9,2,7,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,6,5,1,1,2,0,0,0
2010,2013,4,0,4,10,2,6,5,1,1,2,0,0,0
2010,2013,4,391,2,10,2,4,5,11,2,1,6,5,1
2010,2013,1,0,2,10,2,6,1,13,1,2,0,0,0
2010,2013,2,0,4,7,2,6,1,13,1,2,0,0,0
2010,2013,2,0,4,7,2,6,1,13,1,2,0,0,0
2010,2013,5,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,5,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,769,2,7,2,7,3,23,2,3,0,0,0
2010,2013,2,0,4,10,2,6,3,9,1,2,0,0,0
2010,2013,4,0,2,10,1,3,4,3,1,2,0,0,0
2010,2013,1,134,4,10,2,3,3,6,2,3,0,0,0
2010,2013,3,477,2,7,2,13,5,1,2,1,3,1,7
2010,2013,4,0,2,10,2,5,3,23,1,2,0,0,0
2010,2013,4,0,2,10,2,5,3,23,1,2,0,0,0
2010,2013,4,0,2,10,2,5,3,23,1,2,0,0,0
2010,2013,3,0,4,10,1,6,4,16,1,2,0,0,0
2010,2013,2,0,2,7,2,6,2,15,1,2,0,0,0
2010,2013,3,0,2,2,1,6,3,9,1,2,0,0,0
2010,2013,3,518,2,7,2,6,3,23,2,1,3,4,3
2010,2013,1,0,4,10,2,6,4,24,1,2,0,0,0
2010,2013,1,0,4,10,2,5,3,23,1,2,0,0,0
2010,2013,4,0,4,7,1,3,3,23,1,2,0,0,0
2010,2013,3,0,2,9,1,6,4,16,1,2,0,0,0
2010,2013,2,359,2,10,2,3,5,1,2,1,6,1,7
2010,2013,4,350,4,7,1,6,3,9,2,3,0,0,0
2010,2013,2,321,4,10,1,5,3,6,2,3,0,0,0
2010,2013,1,0,2,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,2,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,2,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,2,10,2,6,1,25,1,2,0,0,0
2010,2013,1,492,4,10,2,6,1,25,2,3,0,0,0
2010,2013,3,342,2,10,2,6,5,19,2,1,6,3,23
2010,2013,4,134,4,10,2,7,3,23,2,3,0,0,0
2010,2013,1,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,1,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,1,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,1,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,1,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,1,0,4,10,2,6,5,11,1,2,0,0,0
2010,2013,3,282,2,10,2,6,3,23,2,1,6,3,9
2010,2013,2,0,2,7,2,5,3,6,1,2,0,0,0
2010,2013,2,0,2,7,2,5,3,6,1,2,0,0,0
2010,2013,2,0,2,7,2,5,3,6,1,2,0,0,0
2010,2013,2,0,2,7,2,5,3,6,1,2,0,0,0
2010,2013,4,243,4,7,2,3,4,24,2,1,3,4,24
2010,2013,3,0,2,7,2,6,1,13,1,2,0,0,0
2010,2013,3,0,2,7,2,6,1,13,1,2,0,0,0
2010,2013,3,0,2,7,2,6,1,13,1,2,0,0,0
2010,2013,3,0,2,7,2,6,1,13,1,2,0,0,0
2010,2013,3,605,4,10,2,5,3,23,2,1,5,3,5
2010,2013,2,0,4,10,2,6,3,9,1,2,0,0,0
2010,2013,2,0,2,10,2,5,3,5,1,2,0,0,0
2010,2013,2,0,2,10,2,5,3,5,1,2,0,0,0
2010,2013,2,0,2,10,2,5,3,5,1,2,0,0,0
2010,2013,1,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,1,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,1,988,4,7,2,6,1,25,2,1,3,3,26
2010,2013,2,778,4,10,2,6,3,6,2,1,3,5,1
2010,2013,3,0,4,10,2,7,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,7,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,7,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,7,1,25,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,6,3,23,1,2,0,0,0
2010,2013,2,0,2,10,2,5,5,11,1,2,0,0,0
2010,2013,2,0,2,10,2,5,5,11,1,2,0,0,0
2010,2013,1,75,12,7,2,6,5,19,2,3,0,0,0
2010,2013,2,176,4,9,2,6,3,6,2,3,0,0,0
2010,2013,3,0,4,9,2,6,3,23,1,2,0,0,0
2010,2013,2,273,2,10,2,4,1,25,2,3,0,0,0
2010,2013,3,0,4,10,2,7,4,24,1,2,0,0,0
2010,2013,4,0,2,9,2,6,3,23,1,2,0,0,0
2010,2013,5,0,4,10,2,6,5,19,1,2,0,0,0
2010,2013,4,222,4,10,2,6,3,6,2,1,3,4,3
2010,2013,1,0,2,7,2,6,4,24,1,2,0,0,0
2010,2013,1,184,4,10,2,6,5,1,2,1,6,5,1
2010,2013,1,0,2,10,2,13,5,1,1,2,0,0,0
2010,2013,1,0,2,10,2,13,5,1,1,2,0,0,0
2010,2013,3,393,4,10,1,6,3,6,2,3,0,0,0
2010,2013,4,0,2,10,2,5,1,13,1,2,0,0,0
2010,2013,4,0,2,10,2,5,1,13,1,2,0,0,0
2010,2013,2,360,4,10,2,5,3,6,2,1,8,2,12
2010,2013,4,0,4,10,1,5,5,1,1,2,0,0,0
2010,2013,2,1086,2,10,2,3,3,6,2,1,6,3,23
2010,2013,1,0,4,10,2,6,3,6,1,2,0,0,0
2010,2013,3,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,2,0,2,9,2,6,5,11,1,2,0,0,0
2010,2013,2,0,2,9,2,6,5,11,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,5,0,2,10,2,3,3,6,1,2,0,0,0
2010,2013,5,0,2,10,1,6,3,23,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,3,284,4,10,1,6,3,9,2,3,0,0,0
2010,2013,3,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,3,0,4,7,2,6,5,1,1,2,0,0,0
2010,2013,1,541,4,7,2,6,3,6,2,1,5,3,6
2010,2013,1,394,2,9,2,5,1,25,2,3,0,0,0
2010,2013,2,531,2,7,2,5,1,25,2,1,13,4,16
2010,2013,3,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,1,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,1,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,1,4,1,25,1,2,0,0,0
2010,2013,3,0,4,10,1,4,1,25,1,2,0,0,0
2010,2013,2,632,2,7,2,3,5,1,2,1,3,4,24
2010,2013,4,0,2,10,2,6,4,20,1,2,0,0,0
2010,2013,2,0,2,7,1,3,5,1,1,2,0,0,0
2010,2013,4,0,4,7,2,5,3,6,1,2,0,0,0
2010,2013,3,642,2,10,2,6,3,5,2,1,13,5,1
2010,2013,1,0,4,7,2,6,1,13,1,2,0,0,0
2010,2013,5,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,7,1,7,1,25,1,2,0,0,0
2010,2013,4,0,2,10,2,7,3,5,1,2,0,0,0
2010,2013,3,0,2,2,2,6,5,11,1,2,0,0,0
2010,2013,4,0,2,7,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,7,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,7,2,5,5,19,1,2,0,0,0
2010,2013,2,382,2,10,2,5,1,25,2,1,8,1,25
2010,2013,1,514,4,10,2,5,1,25,2,1,5,1,25
2010,2013,1,0,2,2,2,6,3,6,1,2,0,0,0
2010,2013,2,66,4,10,2,6,3,9,2,3,0,0,0
2010,2013,2,0,4,10,2,3,3,9,1,2,0,0,0
2010,2013,4,882,4,10,2,4,1,25,2,1,4,1,25
2010,2013,1,0,2,10,1,6,5,1,1,2,0,0,0
2010,2013,1,0,2,10,1,6,5,1,1,2,0,0,0
2010,2013,2,387,2,7,2,6,5,1,2,1,6,4,16
2010,2013,1,0,4,9,2,6,1,25,1,2,0,0,0
2010,2013,5,0,2,10,2,5,5,10,1,2,0,0,0
2010,2013,2,0,2,10,1,6,3,9,1,2,0,0,0
2010,2013,2,0,2,10,1,6,3,9,1,2,0,0,0
2010,2013,2,0,2,10,1,6,3,9,1,2,0,0,0
2010,2013,5,0,4,7,2,6,1,7,1,2,0,0,0
2010,2013,5,0,4,7,2,6,1,7,1,2,0,0,0
2010,2013,4,1075,2,10,2,6,1,7,2,1,3,5,1
2010,2013,3,0,2,7,2,5,5,18,1,2,0,0,0
2010,2013,3,0,2,7,2,5,5,18,1,2,0,0,0
2010,2013,2,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,2,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,2,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,2,0,2,9,2,6,3,23,1,2,0,0,0
2010,2013,2,0,2,9,2,6,3,23,1,2,0,0,0
2010,2013,2,0,2,9,2,6,3,23,1,2,0,0,0
2010,2013,2,0,2,9,2,6,3,23,1,2,0,0,0
2010,2013,2,22,4,10,2,6,3,6,2,3,0,0,0
2010,2013,1,0,2,9,2,6,3,26,1,2,0,0,0
2010,2013,3,642,2,9,2,3,4,3,2,1,13,4,3
2010,2013,1,0,4,10,2,6,3,6,1,2,0,0,0
2010,2013,1,0,4,10,2,6,3,6,1,2,0,0,0
2010,2013,1,0,4,10,2,6,3,6,1,2,0,0,0
2010,2013,1,0,4,10,2,6,3,6,1,2,0,0,0
2010,2013,1,0,2,7,2,5,5,1,1,2,0,0,0
2010,2013,4,319,4,7,2,7,1,7,2,3,0,0,0
2010,2013,4,282,4,10,2,6,5,1,2,3,0,0,0
2010,2013,3,0,2,7,1,6,3,9,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,1090,2,7,2,3,3,9,2,1,8,2,12
2010,2013,3,0,2,9,2,3,4,16,1,2,0,0,0
2010,2013,3,0,2,9,2,3,4,16,1,2,0,0,0
2010,2013,3,0,2,10,2,5,3,22,1,2,0,0,0
2010,2013,1,0,4,10,2,5,3,5,1,2,0,0,0
2010,2013,2,723,4,10,2,6,1,25,2,3,0,0,0
2010,2013,1,193,4,9,2,5,1,25,2,3,0,0,0
2010,2013,3,603,2,10,2,5,3,23,2,1,3,3,6
2010,2013,3,0,4,10,1,4,1,25,1,2,0,0,0
2010,2013,3,424,4,10,2,6,3,23,2,1,5,1,25
2010,2013,3,494,4,10,2,6,1,25,2,1,6,4,24
2010,2013,2,0,4,10,2,7,5,19,1,2,0,0,0
2010,2013,1,152,2,10,2,3,3,6,2,1,5,3,6
2010,2013,1,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,3,0,4,10,1,3,4,17,1,2,0,0,0
2010,2013,2,755,4,9,2,4,1,25,2,3,0,0,0
2010,2013,2,855,2,10,2,4,1,25,2,3,0,0,0
2010,2013,2,749,4,10,1,6,4,16,2,1,6,4,16
2010,2013,1,918,2,7,2,6,3,9,2,1,6,4,27
2010,2013,1,0,4,9,2,6,1,25,1,2,0,0,0
2010,2013,1,0,2,4,2,6,5,1,1,2,0,0,0
2010,2013,2,993,2,7,2,7,4,27,2,3,0,0,0
2010,2013,3,198,4,10,2,5,1,25,2,3,0,0,0
2010,2013,4,341,4,10,1,5,1,25,2,3,0,0,0
2010,2013,4,914,4,7,2,6,1,25,2,1,8,1,25
2010,2013,4,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,4,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,4,0,2,10,2,5,1,25,1,2,0,0,0
2010,2013,2,974,2,10,2,6,1,13,2,1,6,4,16
2010,2013,5,326,2,10,2,3,1,7,2,1,3,4,24
2010,2013,1,210,4,9,2,6,3,6,2,3,0,0,0
2010,2013,4,0,4,10,2,6,3,5,1,2,0,0,0
2010,2013,2,612,2,7,2,6,3,6,2,1,3,5,1
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,4,0,4,10,2,4,1,25,1,2,0,0,0
2010,2013,3,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,3,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,3,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,1,712,2,7,2,3,5,1,2,1,3,1,25
2010,2013,3,307,4,10,2,7,4,16,2,3,0,0,0
2010,2013,5,0,2,9,2,6,5,1,1,2,0,0,0
2010,2013,2,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,6,1,25,1,2,0,0,0
2010,2013,3,453,2,7,1,5,1,25,2,3,0,0,0
2010,2013,4,0,2,10,2,5,5,1,1,2,0,0,0
2010,2013,5,0,4,10,2,6,1,13,1,2,0,0,0
2010,2013,2,0,4,10,2,6,4,24,1,2,0,0,0
2010,2013,4,261,2,10,2,6,3,9,2,1,6,4,16
2010,2013,3,0,4,9,2,3,3,23,1,2,0,0,0
2010,2013,2,53,4,10,2,5,1,25,2,3,0,0,0
2010,2013,1,0,2,10,1,5,1,25,1,2,0,0,0
2010,2013,3,624,2,7,2,6,1,7,2,1,6,5,1
2010,2013,2,0,4,7,2,6,2,12,1,2,0,0,0
2010,2013,4,619,2,2,2,3,5,1,2,1,3,5,1
2010,2013,1,0,2,2,2,3,4,16,1,2,0,0,0
2010,2013,2,0,2,10,2,3,1,7,1,2,0,0,0
2010,2013,2,0,2,10,2,3,1,7,1,2,0,0,0
2010,2013,2,0,2,10,2,3,1,7,1,2,0,0,0
2010,2013,2,0,2,10,2,3,1,7,1,2,0,0,0
2010,2013,3,0,2,2,2,6,5,1,1,2,0,0,0
2010,2013,2,291,4,7,2,5,1,25,2,3,0,0,0
2010,2013,2,0,4,9,2,5,3,6,1,2,0,0,0
2010,2013,2,0,4,10,1,3,3,9,1,2,0,0,0
2010,2013,3,0,4,4,2,5,1,25,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,3,0,2,10,2,3,3,23,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,1,0,2,7,2,5,1,25,1,2,0,0,0
2010,2013,2,0,2,10,2,4,5,19,1,2,0,0,0
2010,2013,2,709,2,10,2,6,3,23,2,1,5,5,19
2010,2013,4,0,4,10,2,7,1,25,1,2,0,0,0
2010,2013,3,267,2,7,2,6,1,7,2,1,8,1,25
2010,2013,1,0,4,10,2,6,3,9,1,2,0,0,0
2010,2013,1,0,4,10,2,6,3,9,1,2,0,0,0
2010,2013,2,0,2,7,2,4,1,25,1,2,0,0,0
2010,2013,2,0,2,7,2,4,1,25,1,2,0,0,0
2010,2013,2,0,2,7,2,4,1,25,1,2,0,0,0
2010,2013,2,0,2,7,2,4,1,25,1,2,0,0,0
2010,2013,2,0,4,4,2,6,1,25,1,2,0,0,0
2010,2013,1,0,4,10,1,6,3,23,1,2,0,0,0
2010,2013,3,341,4,10,2,6,3,23,2,3,0,0,0
2010,2013,2,0,2,9,2,4,3,5,1,2,0,0,0
2010,2013,3,733,2,10,2,6,3,9,2,1,3,3,9
2010,2013,1,449,4,7,2,5,3,23,2,1,6,5,1
2010,2013,2,0,4,10,2,5,3,6,1,2,0,0,0
2010,2013,2,613,12,10,2,13,5,19,2,3,0,0,0
2010,2013,2,289,4,7,2,7,1,25,2,1,8,1,25
2010,2013,1,360,4,10,2,6,1,25,2,3,0,0,0
2010,2013,2,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,10,2,5,1,25,1,2,0,0,0
2010,2013,3,681,4,10,2,4,1,25,2,3,0,0,0
2010,2013,1,27,2,10,2,6,3,6,2,3,0,0,0
2010,2013,2,747,2,10,2,6,3,9,2,1,6,3,9
2010,2013,3,0,2,10,2,4,5,15,1,2,0,0,0
2010,2013,4,198,2,7,2,6,4,20,2,1,6,4,14
2010,2013,4,323,4,10,2,6,1,7,2,3,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2014,2017,3,0,0,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2014,2017,3,0,0,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,4,0,2,10,2,5,5,19,1,2,0,0,0
2010,2013,3,0,2,9,2,6,3,6,1,2,0,0,0
2010,2013,3,0,2,9,2,6,3,6,1,2,0,0,0
2010,2013,4,0,2,7,2,6,5,15,1,2,0,0,0
2010,2013,3,916,2,7,2,5,5,18,2,1,5,1,25
2010,2013,2,405,4,7,2,5,1,25,2,3,0,0,0
2010,2013,2,0,4,7,2,6,2,12,1,2,0,0,0
2010,2013,2,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,2,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,2,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,2,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,2,0,2,10,2,3,4,20,1,2,0,0,0
2010,2013,2,274,4,7,2,5,1,25,2,3,0,0,0
2010,2013,1,426,2,10,2,6,3,23,2,1,6,5,1
2010,2013,2,0,4,2,2,6,3,6,1,2,0,0,0
2010,2013,4,266,4,10,2,6,3,23,2,1,3,3,23
2010,2013,2,0,4,7,2,6,1,25,1,2,0,0,0
2010,2013,5,0,4,10,1,6,1,7,1,2,0,0,0
2010,2013,3,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,3,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,1,0,4,7,1,6,4,8,1,2,0,0,0
2010,2013,3,254,4,7,2,7,1,25,2,1,6,1,7
2010,2013,2,647,4,6,2,5,5,18,2,1,6,1,13
2010,2013,2,0,4,10,2,3,3,6,1,2,0,0,0
2010,2013,4,714,2,10,2,6,5,1,2,1,8,2,12
2010,2013,1,0,2,2,1,3,5,1,1,2,0,0,0
2010,2013,4,407,12,10,2,3,5,19,2,3,0,0,0
2010,2013,3,210,4,10,1,4,1,25,2,3,0,0,0
2010,2013,1,0,4,7,2,5,5,1,1,2,0,0,0
2010,2013,1,0,4,7,2,5,5,1,1,2,0,0,0
2010,2013,1,0,4,7,2,5,5,1,1,2,0,0,0
2010,2013,1,0,2,7,2,6,4,27,1,2,0,0,0
2010,2013,1,0,2,7,2,6,4,27,1,2,0,0,0
2010,2013,1,0,2,7,2,6,4,27,1,2,0,0,0
2010,2013,2,175,4,10,2,6,4,16,2,3,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,4,10,2,6,4,16,1,2,0,0,0
2010,2013,4,0,2,10,2,6,4,27,1,2,0,0,0
2010,2013,3,0,2,7,2,5,5,15,1,2,0,0,0
2010,2013,3,0,2,7,2,5,5,15,1,2,0,0,0
2010,2013,5,0,2,10,2,4,5,19,1,2,0,0,0
2010,2013,5,600,12,10,2,3,5,19,2,1,15,4,14
2010,2013,3,279,2,10,2,6,3,23,2,1,6,3,23
2010,2013,3,0,4,10,1,6,5,1,1,2,0,0,0
2010,2013,5,485,2,10,1,6,3,9,2,3,0,0,0
2010,2013,5,0,2,10,2,6,1,7,1,2,0,0,0
2010,2013,5,0,2,10,2,6,1,7,1,2,0,0,0
2010,2013,3,94,2,10,2,3,4,20,2,1,3,4,14
2010,2013,2,0,4,10,2,3,5,1,1,2,0,0,0
2010,2013,3,962,2,10,2,6,3,9,2,1,6,3,6
2010,2013,2,0,4,10,2,5,3,6,1,2,0,0,0
2010,2013,2,0,4,10,2,5,3,6,1,2,0,0,0
2010,2013,1,695,2,9,2,6,4,16,2,1,8,2,12
2010,2013,1,341,12,10,2,3,5,19,2,3,0,0,0
2010,2013,2,0,4,7,1,5,1,25,1,2,0,0,0
2010,2013,4,509,4,10,1,3,4,3,2,1,3,4,3
2010,2013,3,0,4,10,2,6,5,1,1,2,0,0,0
2010,2013,3,0,4,10,2,6,5,1,1,2,0,0,0
2010,2013,2,0,4,9,2,5,1,25,1,2,0,0,0
2010,2013,2,0,4,9,2,6,1,25,1,2,0,0,0
2010,2013,2,295,4,10,2,5,1,25,2,3,0,0,0
2010,2013,3,65,12,10,2,6,5,19,2,3,0,0,0
2010,2013,3,168,4,9,2,6,4,16,2,3,0,0,0
2010,2013,2,0,4,10,2,6,3,23,1,2,0,0,0
2010,2013,2,686,2,10,2,6,3,6,2,3,0,0,0
2010,2013,3,947,2,10,1,7,3,23,2,1,3,3,23
2010,2013,1,0,4,10,2,5,3,26,1,2,0,0,0
